period,value_reported,source_url,source_quote,derivation,precision,context,source_type,source_unit,source_value_reported
2014Q3,568.0,https://www.sec.gov/Archives/edgar/data/200406/000020040614000097/a3q10q9-28x14.htm,"ZYTIGA ® 568 - Major Pharmaceutical Product Revenues, third fiscal quarter of 2014, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,568.0
2014Q4,595.0,https://www.sec.gov/Archives/edgar/data/200406/000020040615000004/ex13-form10xk20141228.htm,"ZYTIGA ®: full year 2014 of 2,237 stated in the Form 10-K less the first nine months of 1,642 stated in the third-quarter Form 10-Q yields a fourth quarter of 595, USD millions",full_year_less_other_reported_quarters,exact,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,595.0
2015Q1,556.0,https://www.sec.gov/Archives/edgar/data/200406/000020040615000019/a1q10q3-29x15.htm,"ZYTIGA ® 556 - Major Pharmaceutical Product Revenues, first fiscal quarter of 2015, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,556.0
2015Q2,546.0,https://www.sec.gov/Archives/edgar/data/200406/000020040615000044/a2q10q6-28x15.htm,"ZYTIGA ® 546 - Major Pharmaceutical Product Revenues, second fiscal quarter of 2015, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,546.0
2015Q3,548.0,https://www.sec.gov/Archives/edgar/data/200406/000020040615000060/a3q10q9-27x15.htm,"ZYTIGA ® 548 - Major Pharmaceutical Product Revenues, third fiscal quarter of 2015, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,548.0
2015Q4,581.0,https://www.sec.gov/Archives/edgar/data/200406/000020040616000071/form10-k20160103.htm,"ZYTIGA ®: full year 2015 of 2,231 stated in the Form 10-K less the first nine months of 1,650 stated in the third-quarter Form 10-Q yields a fourth quarter of 581, USD millions",full_year_less_other_reported_quarters,exact,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,581.0
2016Q1,558.0,https://www.sec.gov/Archives/edgar/data/200406/000020040616000084/a1q10q4-03x16.htm,"ZYTIGA ® 558 - Major Pharmaceutical Product Revenues, first fiscal quarter of 2016, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,558.0
2016Q2,601.0,https://www.sec.gov/Archives/edgar/data/200406/000020040616000105/a2q10q7-03x16.htm,"ZYTIGA ® 601 - Major Pharmaceutical Product Revenues, second fiscal quarter of 2016, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,601.0
2016Q3,582.0,https://www.sec.gov/Archives/edgar/data/200406/000020040616000112/a3q10q10-02x16.htm,"ZYTIGA ® 582 - Major Pharmaceutical Product Revenues, third fiscal quarter of 2016, USD millions, as stated in the Form 10-Q for that quarter",direct_reported,as_reported,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,582.0
2016Q4,519.0,https://www.sec.gov/Archives/edgar/data/200406/000020040617000006/form10-k20170101.htm,"ZYTIGA ®: full year 2016 of 2,260 stated in the Form 10-K less the first nine months of 1,741 stated in the third-quarter Form 10-Q yields a fourth quarter of 519, USD millions",full_year_less_other_reported_quarters,exact,"J&J states this product on its own line of the Major Pharmaceutical Product Revenues table in its Form 10-Q. Each 10-Q prints two of these tables - the fiscal year to date and the fiscal quarter on its own - and the quarter is read from the second, so no arithmetic is needed. A fourth quarter is never filed as a quarter, and is the 10-K's full year less the nine months the third-quarter 10-Q states. The table first appears in the first-quarter 2005 10-Q; before that the 10-Qs name products only in prose and state no product-level figures at all.",sec_filing,millions,519.0
2017Q1,523.0,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q1/Sales_of_Key_Products_Franchises_1Q2017.pdf,"ZYTIGA WW first quarter 2017 and 2016, USD millions, percentage-change columns omitted | 523 | 558",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises schedule, in US, Intl and WW rows. The WW row is the one recorded - J&J sums unrounded regional figures and rounds once, so US + Intl need not equal the worldwide line it states. The first figure on the WW row is the quarter the schedule heads as current; the second is the prior-year comparative and is never read.",company_ir,millions,523.0
2017Q2,558.0,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Sales_of_Key_Products_Franchises_2Q2017.pdf,"ZYTIGA WW second quarter 2017 and 2016 then six months 2017 and 2016, USD millions, percentage-change columns omitted | 558 | 601 | 1,081 | 1,159",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises schedule, in US, Intl and WW rows. The WW row is the one recorded - J&J sums unrounded regional figures and rounds once, so US + Intl need not equal the worldwide line it states. The first figure on the WW row is the quarter the schedule heads as current; the second is the prior-year comparative and is never read.",company_ir,millions,558.0
2017Q3,669.0,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q3/Sales_of_Key_Products_Franchises_3Q2017.pdf,"ZYTIGA WW third quarter 2017 and 2016 then nine months 2017 and 2016, USD millions, percentage-change columns omitted | 669 | 582 | 1,750 | 1,741",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises schedule, in US, Intl and WW rows. The WW row is the one recorded - J&J sums unrounded regional figures and rounds once, so US + Intl need not equal the worldwide line it states. The first figure on the WW row is the quarter the schedule heads as current; the second is the prior-year comparative and is never read.",company_ir,millions,669.0
2017Q4,755.0,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q4/Sales_of_Key_Products_Franchises_4Q2017.pdf,"ZYTIGA WW fourth quarter 2017 and 2016 then twelve months 2017 and 2016, USD millions, percentage-change columns omitted | 755 | 519 | 2,505 | 2,260",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises schedule, in US, Intl and WW rows. The WW row is the one recorded - J&J sums unrounded regional figures and rounds once, so US + Intl need not equal the worldwide line it states. The first figure on the WW row is the quarter the schedule heads as current; the second is the prior-year comparative and is never read.",company_ir,millions,755.0
2018Q1,845,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q1/Sales_of_Key_Products_Franchises_1Q2018.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2018 and 2017, USD millions, percentage-change columns omitted | 845 | 523",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,845
2018Q2,909,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q2/Sales_of_Key_Products_Franchises_2Q2018.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2018 and 2017 then six months 2018 and 2017, USD millions, percentage-change columns omitted | 909 | 558 | 1,754 | 1,081",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,909
2018Q3,958,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q3/3Q2018_Sales_of_Key_Products_Franchises_3Q2018.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2018 and 2017 then nine months 2018 and 2017, USD millions, percentage-change columns omitted | 958 | 669 | 2,712 | 1,750",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,958
2018Q4,786,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q4/Sales-of-Key-Products-Franchises-4Q2018.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2018 and 2017 then twelve months 2018 and 2017, USD millions, percentage-change columns omitted | 786 | 755 | 3,498 | 2,505",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,786
2019Q1,679,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q1/1Q19-Press-Release-with-attachments.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2019 and 2018, USD millions, percentage-change columns omitted | 679 | 845",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,679
2019Q2,698,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q2/Sales-of-Key-Products-Franchises-2Q2019.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2019 and 2018 then six months 2019 and 2018, USD millions, percentage-change columns omitted | 698 | 909 | 1,377 | 1,754",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,698
2019Q3,741,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q3/Sales-of-Key-Products-Franchises-3Q2019.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2019 and 2018 then nine months 2019 and 2018, USD millions, percentage-change columns omitted | 741 | 958 | 2,118 | 2,712",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,741
2019Q4,677,https://s203.q4cdn.com/636242992/files/doc_financials/2019/q4/Sales-of-Key-Products-Franchises-4Q2019.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2019 and 2018 then twelve months 2019 and 2018, USD millions, percentage-change columns omitted | 677 | 786 | 2,795 | 3,498",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,677
2020Q1,690,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q1/Sales-of-Key-Products-Franchises-1Q2020.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2020 and 2019, USD millions, percentage-change columns omitted | 690 | 679",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,690
2020Q2,568,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q2/Sales-of-Key-Products-Franchises-2Q20.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2020 and 2019 then six months 2020 and 2019, USD millions, percentage-change columns omitted | 568 | 698 | 1,258 | 1,377",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,568
2020Q3,590,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q3/Sales-of-Key-Products-Franchises-3Q2020.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2020 and 2019 then nine months 2020 and 2019, USD millions, percentage-change columns omitted | 590 | 741 | 1,848 | 2,118",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,590
2020Q4,622,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q4/Sales-of-Key-Products-Franchises-4Q2020.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2020 and 2019 then twelve months 2020 and 2019, USD millions, percentage-change columns omitted | 622 | 677 | 2,470 | 2,795",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,622
2021Q1,638,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q1/Sales-of-Key-Products-Franchises-1Q2021.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2021 and 2020, USD millions, percentage-change columns omitted | 638 | 690",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,638
2021Q2,563,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q2/Sales-of-Key-Products-Franchises-2Q2021.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2021 and 2020 then six months 2021 and 2020, USD millions, percentage-change columns omitted | 563 | 568 | 1,201 | 1,258",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,563
2021Q3,548,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q3/JNJ-Sales-of-Key-Products-Franchises-3Q2021.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2021 and 2020 then nine months 2021 and 2020, USD millions, percentage-change columns omitted | 548 | 590 | 1,749 | 1,848",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,548
2021Q4,548,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q4/Sales-of-Key-Products-Franchises-4Q2021.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2021 and 2020 then twelve months 2021 and 2020, USD millions, percentage-change columns omitted | 548 | 622 | 2,297 | 2,470",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,548
2022Q1,539,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q1/Sales-of-Key-Products-Franchises-1Q2022.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2022 and 2021, USD millions, percentage-change columns omitted | 539 | 638",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,539
2022Q2,505,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q2/2Q22-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2022 and 2021 then six months 2022 and 2021, USD millions, percentage-change columns omitted | 505 | 563 | 1,044 | 1,201",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,505
2022Q3,456,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q3/3Q22-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW third quarter 2022 and 2021 then nine months 2022 and 2021, USD millions, percentage-change columns omitted | 456 | 548 | 1,500 | 1,749",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,456
2022Q4,270,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q4/4Q22-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW fourth quarter 2022 and 2021 then twelve months 2022 and 2021, USD millions, percentage-change columns omitted | 270 | 622 | 1,770 | 2,470",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,270
2023Q1,245,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q1/1Q23-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW first quarter 2023 and 2022, USD millions, percentage-change columns omitted | 245 | 539",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,245
2023Q2,227,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q2/2Q23-Other-Financial-Disclosures.pdf,"ZYTIGA / abiraterone acetate WW second quarter 2023 and 2022 then six months 2023 and 2022, USD millions, percentage-change columns omitted | 227 | 505 | 472 | 1,044",direct_reported,,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative.",company_ir,millions,227
