period,value_reported,source_url,source_quote,derivation,context
2020Q3,630,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q3/Sales-of-Key-Products-Franchises-3Q2020.pdf,"XARELTO WW third quarter 2020 and 2019 then nine months 2020 and 2019, USD millions, percentage-change columns omitted | 630 | 613 | 1,716 | 1,704",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2020Q4,629,https://s203.q4cdn.com/636242992/files/doc_financials/2020/q4/Sales-of-Key-Products-Franchises-4Q2020.pdf,"XARELTO WW fourth quarter 2020 and 2019 then twelve months 2020 and 2019, USD millions, percentage-change columns omitted | 629 | 609 | 2,345 | 2,313",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2021Q1,589,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q1/Sales-of-Key-Products-Franchises-1Q2021.pdf,"XARELTO WW first quarter 2021 and 2020, USD millions, percentage-change columns omitted | 589 | 527",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2021Q2,569,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q2/Sales-of-Key-Products-Franchises-2Q2021.pdf,"XARELTO WW second quarter 2021 and 2020 then six months 2021 and 2020, USD millions, percentage-change columns omitted | 569 | 559 | 1,158 | 1,086",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2021Q3,636,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q3/JNJ-Sales-of-Key-Products-Franchises-3Q2021.pdf,"XARELTO WW third quarter 2021 and 2020 then nine months 2021 and 2020, USD millions, percentage-change columns omitted | 636 | 630 | 1,794 | 1,716",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2021Q4,644,https://s203.q4cdn.com/636242992/files/doc_financials/2021/q4/Sales-of-Key-Products-Franchises-4Q2021.pdf,"XARELTO WW fourth quarter 2021 and 2020 then twelve months 2021 and 2020, USD millions, percentage-change columns omitted | 644 | 629 | 2,438 | 2,345",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2022Q1,508,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q1/Sales-of-Key-Products-Franchises-1Q2022.pdf,"XARELTO WW first quarter 2022 and 2021, USD millions, percentage-change columns omitted | 508 | 589",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2022Q2,609,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q2/2Q22-Other-Financial-Disclosures.pdf,"XARELTO WW second quarter 2022 and 2021 then six months 2022 and 2021, USD millions, percentage-change columns omitted | 609 | 569 | 1,117 | 1,158",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2022Q3,689,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q3/3Q22-Other-Financial-Disclosures.pdf,"XARELTO WW third quarter 2022 and 2021 then nine months 2022 and 2021, USD millions, percentage-change columns omitted | 689 | 636 | 1,806 | 1,794",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2022Q4,667,https://s203.q4cdn.com/636242992/files/doc_financials/2022/q4/4Q22-Other-Financial-Disclosures.pdf,"XARELTO WW fourth quarter 2022 and 2021 then twelve months 2022 and 2021, USD millions, percentage-change columns omitted | 667 | 644 | 2,473 | 2,438",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2023Q1,578,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q1/1Q23-Other-Financial-Disclosures.pdf,"XARELTO WW first quarter 2023 and 2022, USD millions, percentage-change columns omitted | 578 | 508",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2023Q2,637,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q2/2Q23-Other-Financial-Disclosures.pdf,"XARELTO WW second quarter 2023 and 2022 then six months 2023 and 2022, USD millions, percentage-change columns omitted | 637 | 609 | 1,215 | 1,117",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2023Q3,625,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q3/3Q23-Other-Financial-Disclosures-PDF.pdf,"XARELTO WW third quarter 2023 and 2022 then nine months 2023 and 2022, USD millions, percentage-change columns omitted | 625 | 689 | 1,840 | 1,806",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
2023Q4,525,https://s203.q4cdn.com/636242992/files/doc_financials/2023/q4/4Q23-Other-Financial-Disclosures.pdf,"XARELTO WW fourth quarter 2023 and 2022 then twelve months 2023 and 2022, USD millions, percentage-change columns omitted | 525 | 667 | 2,365 | 2,473",direct_reported,"J&J states this product on its own line of the quarterly Sales of Key Products/Franchises exhibit, in three rows - US, Intl and WW. The WW row is the one recorded; its columns are the quarter, the same quarter a year earlier, and where the exhibit carries a year-to-date block, that period and its prior-year comparative."
