period,value_reported,source_url,source_quote,derivation,context
2021Q2,156.3,https://www.sec.gov/Archives/edgar/data/59478/000005947821000168/q221lillysalesandearningsp.htm,"Emgality worldwide revenue, second quarter 2021 and 2020 then six months 2021 and 2020, USD millions, percentage-change columns omitted | 156.3 | 87.4 | 275.7 | 161.5",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2021Q3,140,https://www.sec.gov/Archives/edgar/data/59478/000005947821000213/q321lillysalesandearningsp.htm,"Emgality worldwide revenue, third quarter 2021 and 2020 then nine months 2021 and 2020, USD millions, percentage-change columns omitted | 140.0 | 91.5 | 415.7 | 252.9",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2021Q4,161.5,https://www.sec.gov/Archives/edgar/data/59478/000005947822000016/q421lillysalesandearningsp.htm,"Emgality worldwide revenue, fourth quarter 2021 and 2020 then twelve months 2021 and 2020, USD millions, percentage-change columns omitted | 161.5 | 109.9 | 577.2 | 362.9",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2022Q1,149.3,https://www.sec.gov/Archives/edgar/data/59478/000005947822000130/q122lillysalesandearningsp.htm,"Emgality worldwide revenue, first quarter 2022 and 2021, USD millions, percentage-change column omitted | 149.3 | 119.5",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2022Q2,157.5,https://www.sec.gov/Archives/edgar/data/59478/000005947822000194/q222lillysalesandearningsp.htm,"Emgality worldwide revenue, second quarter 2022 and 2021 then six months 2022 and 2021, USD millions, percentage-change columns omitted | 157.5 | 156.3 | 306.7 | 275.7",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2022Q3,168.5,https://www.sec.gov/Archives/edgar/data/59478/000005947822000248/q322lillysalesandearningsp.htm,"Emgality worldwide revenue, third quarter 2022 and 2021 then nine months 2022 and 2021, USD millions, percentage-change columns omitted | 168.5 | 140.0 | 475.2 | 415.7",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2022Q4,175.6,https://www.sec.gov/Archives/edgar/data/59478/000005947823000025/q422lillysalesandearningsp.htm,"Emgality worldwide revenue, fourth quarter 2022 and 2021 then twelve months 2022 and 2021, USD millions, percentage-change columns omitted | 175.6 | 161.5 | 650.9 | 577.2",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2023Q1,154.3,https://www.sec.gov/Archives/edgar/data/59478/000005947823000160/q123lillysalesandearningsp.htm,"Emgality worldwide revenue, first quarter 2023 and 2022, USD millions, percentage-change column omitted | 154.3 | 149.3",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2023Q2,169.3,https://www.sec.gov/Archives/edgar/data/59478/000005947823000219/q223lillysalesandearningsp.htm,"Emgality worldwide revenue, second quarter 2023 and 2022 then six months 2023 and 2022, USD millions, percentage-change columns omitted | 169.3 | 157.5 | 323.6 | 306.7",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2023Q3,168.5,https://www.sec.gov/Archives/edgar/data/59478/000005947823000282/q323lillysalesandearningsp.htm,"Emgality worldwide revenue, third quarter 2023 and 2022 then nine months 2023 and 2022, USD millions, percentage-change columns omitted | 168.5 | 168.5 | 492.2 | 475.2",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
2023Q4,186.1,https://www.sec.gov/Archives/edgar/data/59478/000005947824000032/q423lillysalesandearningsp.htm,"Emgality worldwide revenue, fourth quarter 2023 and 2022 then twelve months 2023 and 2022, USD millions, percentage-change columns omitted | 186.1 | 175.6 | 678.3 | 650.9",direct_reported,"Lilly states this product on its own line of the Selected Revenue Highlights table of the quarterly earnings release filed as an 8-K exhibit; the line is worldwide revenue, and the columns are the quarter, the same quarter a year earlier, a percentage change, and from the second quarter on a year-to-date block laid out the same way (labelled Full Year in the fourth-quarter release). Values are printed to a tenth of a million through the third-quarter 2025 release and in whole millions from the fourth-quarter 2025 release on."
